song_id,song_title,duration,popularity,stream,explicit_content,artist_id,album_id,genre_id,label_id,composer_id,producer_id,language_id
48270,Pass born certainly,208.0,27,36952351,Yes,39017,48270,2,6,39084,39122,4
48271,Enter consider add,217.0,13,14380053,No,35891,48271,2,3,39085,39123,1
48272,Anything guy,173.0,28,6462890,No,39018,48272,7,6,39086,39124,1
48273,Air laugh,206.0,8,72913614,Yes,39019,48273,7,6,39087,39125,1
48274,Leader company,259.0,56,34170444,Yes,10219,48274,2,4,39088,39126,1
48275,Either whether blue,265.0,1,6248622,Yes,39020,48275,3,3,39089,39127,1
48277,Usually black right,303.0,97,84149239,No,39022,48277,1,6,39091,39129,1
48278,Agree sea window court,241.0,17,68788463,Yes,39023,48278,2,1,39092,39130,1
48280,Near news watch,193.0,69,48339030,Yes,39025,48280,2,2,39094,39132,5
48281,Stock right same,247.0,60,8483365,Yes,39026,48281,1,5,980,28575,1
48282,Green position perform attention,260.0,22,59372674,Yes,39027,48282,2,1,39095,39133,1
48283,Power guess herself,386.0,34,70355224,Yes,39028,48283,3,6,39096,39134,1
48284,Hour about action,247.0,88,96984412,Yes,39029,48284,4,5,39097,39135,2
48285,Need,227.0,2,785374,Yes,39030,48285,6,3,39098,22779,1
48286,South age join,252.0,80,79787330,Yes,39031,48286,4,5,39099,39136,2
48287,Go will,257.0,37,34097388,No,39032,48287,1,3,39100,39137,6
48288,Sea line,211.0,37,34162159,Yes,39033,48288,2,5,16845,1101,4
48289,Tend edge bit,259.0,3,77403504,No,39034,48289,3,6,39101,39138,7
48290,Campaign rich magazine,299.0,58,18192569,No,39035,48290,2,4,39102,39139,1
48291,Nothing address,277.0,27,57398815,Yes,39036,48291,3,1,12429,39140,4
48294,Shake near unit,285.0,2,54632225,Yes,9286,48294,2,5,39105,5567,1
48295,Exist both,177.0,8,78173684,Yes,23479,48295,2,2,39106,39143,1
48296,Mrs race item,104.0,40,41185745,Yes,39038,48296,3,1,8487,39144,1
48297,Bring themselves,372.0,61,39387559,Yes,39039,48297,2,1,10262,39145,1
48298,Lay benefit,237.0,29,21247726,Yes,39040,48298,1,6,39107,39146,1
48299,As among,214.0,51,38125793,Yes,39041,48299,3,4,39108,4705,1
48300,Cultural four,299.0,6,57480749,Yes,39042,48300,9,3,11998,16828,1
48301,Customer police,271.0,88,23280983,No,13946,48301,8,5,7956,39147,5
48302,President he,175.0,75,89061415,Yes,39043,48302,3,3,39109,15075,1
48303,Onto character type,253.0,60,42294570,No,39044,48303,3,2,61,36022,2
48304,Crime often cell,164.0,16,69943175,Yes,39045,48304,3,6,39110,18334,1
48306,Mean know,290.0,50,15146146,No,15289,48306,3,6,16222,39148,1
48307,Walk type,285.0,26,69770829,Yes,39047,48307,3,1,16366,39149,6
48309,Red table,251.0,18,28561118,No,39049,48309,5,5,21356,39151,1
48310,Push everybody hour,231.0,50,69043562,No,39050,48310,1,4,39113,39152,1
48311,Catch,210.0,68,11605408,Yes,39051,48311,2,1,39114,39153,3
48312,Matter candidate subject old,283.0,38,60988514,Yes,39052,48312,4,5,27095,39154,1
48313,Boy could manager,202.0,38,54601845,No,9937,48313,2,6,39115,12473,7
48314,Down reveal,226.0,65,27028416,No,37486,48314,1,2,39116,39155,2
48315,Indicate protect,265.0,6,46852448,Yes,25541,48315,1,4,39117,39156,1
48316,Local do,227.0,66,22521021,Yes,39053,48316,1,6,39118,2789,1
48317,Others fast those,319.0,98,44329838,No,39054,48317,2,6,39119,20868,1
48318,Model order,230.0,9,88163568,No,39055,48318,1,6,39120,3451,1
48319,Main put show,266.0,76,60142827,No,16655,48319,2,4,39121,39157,5
48320,Hit do,251.0,76,69343799,Yes,11368,48320,8,1,39122,7766,1
48321,Budget be trial,183.0,75,3610247,No,9853,48321,2,4,39123,28408,1
48322,Recent soon,236.0,63,98612004,Yes,39056,48322,2,4,39124,39158,2
48324,Tonight,272.0,26,20299873,No,28874,48324,2,5,39126,19947,1
48325,It very happy,145.0,59,59938489,Yes,39058,48325,1,3,39127,39160,1
48326,Effort majority,251.0,34,94871357,No,39059,48326,3,6,14940,39161,3
48327,Item reflect let,274.0,91,2799228,Yes,3388,48327,3,4,39128,39162,1
48329,Forward bar ball,120.0,34,57738336,Yes,39061,48329,2,4,39130,4541,1
48331,Worker plan,258.0,3,98620472,No,39063,48331,2,4,1798,39164,1
48332,Read effort,169.0,4,6660059,No,39064,48332,2,3,39132,39165,1
48333,Personal officer,261.0,46,79978741,No,39065,48333,2,4,39133,18041,5
48334,Term continue,230.0,83,46805496,No,6331,48334,1,3,24216,39166,1
48335,Skill,254.0,70,58299238,No,39066,48335,2,1,39134,30436,1
48336,Generation he you spring,270.0,21,13458613,No,4856,48336,7,2,39135,293,1
48337,Course clearly,291.0,40,88977662,No,17664,48337,1,3,34292,39167,3
48339,Movie about,265.0,82,24901360,Yes,39068,48339,1,1,39137,39169,1
48340,Partner rest policy,168.0,11,38149037,Yes,39069,48340,8,6,39138,22306,3
48341,Traditional off involve,267.0,20,18400870,Yes,39070,48341,2,1,13907,24837,1
48342,Share gun camera,326.0,51,33196979,Yes,39071,48342,2,4,10994,39170,1
48343,Both feeling number,224.0,93,6697575,No,28307,48343,2,2,25703,27376,5
48344,Her left buy,236.0,61,13186280,Yes,27859,48344,2,6,39139,39171,1
48345,Friend war,223.0,88,69057013,No,29438,48345,1,6,39140,39172,3
48346,Here interview cold,294.0,77,60020871,No,39072,48346,1,1,11794,39173,1
48347,List gas,205.0,24,5266543,Yes,39073,48347,1,1,39141,1960,1
48349,Spend ask next,221.0,41,90352589,No,33313,48349,3,1,39142,39175,3
48351,Figure seat,233.0,27,37907354,Yes,39076,48351,3,1,1939,39177,1
48353,Hot similar camera must,214.0,62,97803553,Yes,39078,48353,3,1,39143,39179,4
48354,Democrat gun well,238.0,78,67516077,No,15983,48354,3,5,39144,39180,1
48355,Similar charge,268.0,2,15797665,Yes,39079,48355,2,1,39145,39181,3
48356,Affect if value somebody,234.0,40,48178435,Yes,34157,48356,1,1,39146,10621,1
48357,Somebody region husband,332.0,27,46144736,No,39080,48357,3,3,10314,39182,1
48358,Material particularly,323.0,44,49164087,Yes,39081,48358,8,1,39147,39183,5
48359,Industry treatment study,296.0,7,63749705,Yes,14261,48359,1,1,39148,39184,1
48360,Such paper feeling,235.0,77,84084297,No,39082,48360,1,6,39149,39185,1
48361,Entire care across,242.0,81,85582295,No,39083,48361,3,2,39150,39186,1
48362,Himself forget station,239.0,73,28627089,No,39084,48362,3,4,39151,25170,1
48364,Senior fight,285.0,38,16387394,Yes,39086,48364,1,4,39153,39187,1
48365,Audience cup,174.0,20,73794227,Yes,39087,48365,5,5,39154,2473,1
48366,Economic subject argue,270.0,85,80082812,No,39088,48366,2,4,39155,14920,1
48367,Finish six,244.0,62,48726298,Yes,39089,48367,1,4,39156,16244,3
48368,Simple,196.0,52,6175207,No,39090,48368,2,4,39157,39188,6
48369,Big ball,176.0,47,99632989,Yes,1878,48369,2,2,39158,39189,1
48370,Many on,260.0,28,92785261,No,1567,48370,1,5,39159,39190,1
48372,Law now movement,253.0,57,17560186,No,39091,48372,3,1,10249,39192,1
48373,Material development street,275.0,92,68542433,Yes,39092,48373,7,2,39161,39193,1
48374,Benefit community determine,268.0,27,12987590,Yes,16990,48374,6,4,39162,39194,1
48375,Especially goal ability,348.0,41,92141113,Yes,39093,48375,3,2,39163,38261,1
48376,Whether hit,244.0,74,12900499,Yes,39094,48376,3,4,39164,39195,1
48377,Not anything,238.0,12,77733829,No,2540,48377,2,6,39165,39196,3
48379,Billion join finally,326.0,98,28558811,Yes,39095,48379,6,1,39167,39198,1
48380,Treatment lawyer mouth,243.0,50,90772578,Yes,39096,48380,2,5,39168,39199,1
48381,Save building,207.0,25,66134937,Yes,5974,48381,2,3,39169,39200,3
48382,Wear manage,272.0,49,91119095,Yes,39097,48382,2,2,39170,39201,1
48383,Cut about church,130.0,84,21300848,Yes,39098,48383,3,5,39171,39202,1
48385,Reach relationship,276.0,80,78779310,Yes,14562,48385,3,4,39173,39204,1
48387,Free pull speech,270.0,37,72117288,No,39101,48387,1,1,39175,39205,1
48388,Out late model,224.0,39,93160122,Yes,39102,48388,2,3,39176,39206,6
48389,Marriage form staff,226.0,50,3579855,No,39103,48389,9,4,39177,39207,1
48390,Above service,204.0,16,64949867,No,39104,48390,7,4,38497,11896,3
48391,Seven exist,311.0,65,65855819,Yes,39105,48391,7,6,39178,8602,1
48392,Agency forget office,188.0,38,83306705,Yes,15331,48392,2,1,39179,39208,6
48393,Page campaign court,290.0,23,58651979,Yes,39106,48393,2,5,2382,39209,1
48394,Rate scene like,283.0,31,69665539,Yes,39107,48394,1,4,39180,11060,1
48395,Leader recently,238.0,48,3325815,Yes,39108,48395,2,5,39181,39210,1
48396,Prevent begin figure plant,323.0,41,94411521,No,39109,48396,8,2,39182,12284,5
48397,Republican camera center send,194.0,50,25026769,Yes,39110,48397,1,6,39183,27647,2
48398,Prepare friend,275.0,13,9202559,No,1321,48398,1,6,39184,36066,3
48399,Fund toward others,301.0,66,9825451,Yes,1647,48399,1,5,2729,39211,1
48400,Season born under,366.0,35,42221494,Yes,39111,48400,1,2,39185,39212,7
48403,Bar main,275.0,6,56401300,No,39114,48403,2,1,39188,37737,5
48405,Him prepare,298.0,6,69089962,Yes,18353,48405,2,5,36896,39215,5
48406,Yeah age,211.0,62,59001918,Yes,39115,48406,3,4,39190,39216,1
48407,Culture large,249.0,37,4511088,Yes,5034,48407,2,1,7991,16712,1
48409,Time store executive key,172.0,58,17995480,No,38116,48409,2,5,35208,39218,2
48411,Sing body thing,139.0,11,57673362,Yes,9263,48411,7,1,2291,2771,1
48412,Clearly learn painting,206.0,74,82282655,Yes,7311,48412,1,5,5318,39220,1
48413,Cell couple,218.0,12,5847552,No,39117,48413,2,5,30967,39221,1
48414,Though scene explain,223.0,56,75303143,No,39118,48414,3,1,23159,39222,1
48415,Society point well,236.0,71,98900148,No,39119,48415,1,2,39193,39223,1
48416,Else church help,276.0,45,18626464,Yes,39120,48416,2,2,39194,39224,5
48418,Card information,179.0,86,68135652,No,22696,48418,2,1,39196,39226,1
48419,Surface whom relate,221.0,33,27279022,Yes,39122,48419,6,1,39197,39227,1
48420,Collection beat,341.0,37,50936397,Yes,39123,48420,1,3,39198,39228,1
48421,Heart foreign specific research,297.0,48,91259854,No,39124,48421,1,6,39199,39229,1
48422,Hold take,227.0,22,27927845,Yes,39125,48422,2,5,39200,39230,4
48423,Environmental director between,115.0,14,26371398,Yes,39126,48423,1,1,39201,39231,1
48424,Safe short,197.0,48,66393594,No,39127,48424,1,1,39202,39232,1
48426,Form area,320.0,16,38801151,No,39128,48426,5,5,11997,39233,1
48427,Product interview time,268.0,5,4552279,Yes,20213,48427,4,3,39204,39234,1
48428,Mouth,214.0,39,34803218,No,13441,48428,7,1,39205,10230,3
48429,Push half mind,224.0,28,60689264,No,39129,48429,2,5,39206,39235,1
48431,City present wear,204.0,29,37391017,Yes,4794,48431,2,1,39208,39236,1
48432,Town person scientist,263.0,99,89128475,No,39131,48432,1,1,39209,39237,1
48433,Truth system from,236.0,31,24838765,No,34956,48433,3,6,39210,39238,1
48434,Save raise,210.0,85,1687473,Yes,39132,48434,3,1,39211,39239,1
48436,Reflect someone rich,268.0,11,61718794,Yes,39134,48436,6,4,39213,39241,1
48437,Sea argue,231.0,20,55541975,Yes,39135,48437,3,2,25320,39242,1
48439,Bank water,224.0,80,30699886,No,39136,48439,8,3,31814,39244,1
48440,Leader art,269.0,27,76661895,No,39137,48440,1,4,20874,39245,1
48441,Office camera successful,200.0,14,93679324,Yes,2046,48441,3,6,9916,39246,1
48442,Reason guy,296.0,78,98948323,No,6208,48442,3,4,2116,39247,4
48443,Model wear guess subject,170.0,85,54837236,No,39138,48443,6,6,39215,39248,5
48444,Throughout group,198.0,40,61926339,No,39139,48444,1,1,39216,39249,1
48445,During reason,258.0,100,38034886,No,19480,48445,3,1,39217,39250,4
48446,Remain shoulder fight,297.0,38,9434169,No,3792,48446,1,5,39218,17200,4
48447,Hair,246.0,83,43490865,Yes,9155,48447,2,6,39219,39251,1
48448,Party half,246.0,48,69555454,No,39140,48448,6,5,39220,15633,1
48449,Also past,234.0,28,46157198,No,10793,48449,2,3,39221,11328,1
48450,Task reflect toward,178.0,16,41288734,No,33505,48450,2,6,39222,39252,1
48451,Actually,207.0,19,14598696,Yes,22654,48451,6,2,39223,39253,1
48452,Heavy rock Congress,210.0,19,39209490,Yes,6433,48452,4,3,39224,10527,1
48453,Tax detail,205.0,99,2453947,Yes,39141,48453,1,5,26643,39254,1
48454,Itself despite yeah,237.0,76,27483831,Yes,39142,48454,3,3,39225,39255,3
48455,Pattern out again,288.0,21,14135412,Yes,39143,48455,2,2,39226,39256,6
48456,Camera child,162.0,93,10996351,Yes,39144,48456,3,2,2172,39257,6
48457,Generation standard avoid,243.0,54,595878,No,39145,48457,6,3,39227,39258,4
48458,White about choose,247.0,81,82866122,Yes,39146,48458,1,2,1930,39259,3
48460,Next factor,148.0,99,24889155,No,39148,48460,3,1,39228,39261,1
48461,Task final,257.0,62,9474989,No,26146,48461,8,5,39229,10259,5
48462,His meeting threat,246.0,67,57648034,Yes,39149,48462,3,3,8535,36354,1
48463,Network know,259.0,87,76382506,No,8888,48463,3,5,39230,515,1
48464,Television dream,178.0,60,29951718,Yes,39150,48464,6,3,39231,10032,1
48465,Choose do full,279.0,96,2028887,Yes,39151,48465,1,2,39232,39262,1
48466,Image production almost,191.0,82,5490211,Yes,39152,48466,9,6,39233,39263,3
48467,Life hard,227.0,91,34418085,No,39153,48467,9,4,39234,39264,1
48468,Bed fast,302.0,19,60146566,No,25059,48468,1,3,39235,39265,3
48469,Language despite and,224.0,44,13765051,No,39154,48469,1,5,39236,39266,1
48471,About night,217.0,56,16587126,No,10834,48471,3,5,39238,39268,1
48472,Letter conference,288.0,6,47925797,No,32739,48472,3,2,39239,39269,5
48473,Return hand impact,178.0,14,69156757,Yes,39156,48473,7,3,39240,39270,1
48475,That people year,192.0,90,3541268,No,39157,48475,2,3,39241,30561,5
48477,Professional possible then,257.0,99,6243959,Yes,29017,48477,3,3,39243,3356,1
48478,Send hope,230.0,85,25344500,Yes,39159,48478,6,2,39244,39273,1
48479,Strong chair,266.0,5,14464078,No,39160,48479,1,1,39245,39274,1
48480,Project next field since,210.0,42,7779486,No,39161,48480,4,1,1700,4312,1
48481,Total,174.0,20,22347877,Yes,17831,48481,3,3,373,11321,1
48482,Medical little,198.0,42,72387118,Yes,28429,48482,3,3,39246,39275,1
48483,The theory major sport,167.0,82,96310442,Yes,1282,48483,3,6,219,6109,1
48484,Education,238.0,51,28788320,Yes,39162,48484,2,4,30588,39276,1
48486,West,327.0,22,15515004,Yes,39164,48486,6,4,39247,31147,3
48488,Deal visit class hard,290.0,22,27623052,No,39166,48488,2,2,39249,39279,6
48489,Rule choose,326.0,3,52918731,No,39167,48489,3,3,6763,2206,1
48490,Remain family author,235.0,28,1145961,Yes,39168,48490,3,5,39250,39280,1
48491,Special smile hear,265.0,19,74542254,Yes,39169,48491,3,4,39251,18667,1
48492,Enjoy budget shake,309.0,52,44185520,No,24109,48492,3,3,39252,39281,1
48493,Customer work,316.0,7,52906423,No,39170,48493,3,2,29863,12284,1
48494,Shoulder ago often,254.0,26,36541017,Yes,39171,48494,3,4,39253,39282,1
48495,Time,253.0,74,6388686,Yes,27954,48495,3,6,6445,39283,6
48496,Cause hope responsibility,258.0,16,94886669,Yes,39172,48496,3,2,34600,758,1
48497,Political building,285.0,59,51698252,Yes,16079,48497,5,1,39254,39284,1
48498,Manage officer into,212.0,2,78497128,No,39173,48498,7,2,28884,20253,1
48499,Agent large also,262.0,91,52579203,No,39174,48499,8,5,39255,39285,1
48500,After choice nature,299.0,61,15384222,No,15537,48500,6,6,39256,39286,1
48501,Himself know,310.0,28,52113343,Yes,53,48501,1,2,16615,39287,1
48502,Recognize pattern because mouth,133.0,54,57245444,Yes,6466,48502,1,6,39257,39288,3
48503,Blue small,335.0,11,23475486,No,39175,48503,6,5,1896,13395,1
48504,Long budget,212.0,36,28071022,No,39176,48504,4,4,6721,39289,3
48505,Option well indicate,201.0,17,17634319,Yes,39177,48505,1,4,39258,35601,1
48506,Book always,255.0,16,76536150,Yes,2805,48506,3,2,8156,2095,1
48507,Plan nature statement front,241.0,36,42770736,No,39178,48507,8,4,39259,32171,1
48508,Blue defense feel,275.0,99,53314021,Yes,39179,48508,2,5,39260,8209,5
48509,Wait official window,190.0,19,38159665,Yes,39180,48509,2,2,8169,39290,1
48511,Environmental its action,339.0,85,94657680,No,39182,48511,2,1,39261,39292,1
48512,Choice born along,208.0,13,74049475,Yes,38258,48512,2,1,39262,39293,5
48514,Anything stock,304.0,41,46329246,Yes,39184,48514,4,4,39264,1862,2
48515,Research everything second,337.0,97,75814884,Yes,39185,48515,1,4,39265,39295,6
48516,Affect contain,251.0,99,84817858,No,39186,48516,1,3,39266,39296,1
48518,But color play,255.0,13,23204355,Yes,39188,48518,3,5,39267,4091,1
48519,Current return claim,204.0,100,70959996,No,4656,48519,3,5,39268,39298,1
48520,Medical industry,265.0,91,45345908,No,39189,48520,3,1,39269,23546,1
48521,Shake,248.0,37,77825494,No,39190,48521,3,4,39270,15720,1
48522,Player somebody,212.0,38,42274011,Yes,9735,48522,2,3,39271,39299,3
48523,Follow course,261.0,67,32604573,No,39191,48523,2,6,39272,39300,1
48525,Everybody foot,246.0,29,73040446,No,39193,48525,7,2,39274,9975,1
48526,Million item product,212.0,63,10058337,Yes,7565,48526,2,2,39275,39302,1
48527,Role customer,189.0,88,21401272,No,39194,48527,1,1,39276,24889,1
48528,Then inside,100.0,51,44183791,No,39195,48528,7,3,39277,39303,1
48529,Start your,216.0,95,95313463,No,39196,48529,1,5,39278,39304,1
48530,Successful surface customer,229.0,11,31706648,No,39197,48530,1,2,39279,39305,1
48531,Forget particularly future alone,297.0,100,47764750,Yes,39198,48531,2,5,39280,25119,3
48532,Bit grow,157.0,78,88103778,Yes,39199,48532,3,6,16115,39306,5
48533,Visit south,306.0,34,38410727,Yes,39200,48533,6,5,39281,39307,1
48534,Challenge forget,237.0,34,12154028,No,39201,48534,3,5,39282,39308,1
48535,Decade simple beyond,236.0,88,99495339,Yes,39202,48535,3,2,39283,39309,1
48536,Mention late order,126.0,93,79738828,No,39203,48536,2,6,39284,39310,1
48537,Well sit option,234.0,31,69605297,No,39204,48537,2,3,39285,31851,3
48538,Second product president,208.0,84,1413423,No,39205,48538,2,5,39286,39311,1
48539,Edge,254.0,43,68858499,Yes,39206,48539,7,3,39287,39312,1
48540,Show suffer every,247.0,30,15464761,No,39207,48540,1,6,39288,22031,3
48541,Leg short,311.0,13,62653147,No,39208,48541,3,4,39289,22875,5
48544,Form perform,205.0,24,15715657,Yes,4939,48544,3,4,39292,39315,1
48546,Pass citizen,209.0,90,96303760,Yes,22492,48546,1,3,7496,37993,1
48548,Point paper,239.0,74,85810168,Yes,26819,48548,2,4,24988,960,1
48550,Record that less,181.0,1,279240,No,39213,48550,7,6,39295,39318,1
48553,Owner,193.0,38,446848,No,35281,48553,5,4,39297,39321,1
48554,Old economy,292.0,39,56450187,No,12566,48554,7,4,9018,39322,1
48555,Conference,282.0,46,66686694,No,39216,48555,1,4,39298,39323,1
48556,State series agreement,185.0,88,84659755,No,39217,48556,1,1,39299,39324,1
48557,Region quickly as,250.0,28,79782404,Yes,39218,48557,1,3,39300,39325,1
48558,Serve record situation if,281.0,15,13223237,No,39219,48558,3,2,39301,39326,2
48559,School the,222.0,21,68030319,No,38120,48559,1,1,9339,39327,3
48560,Card series,281.0,47,69510549,No,39220,48560,3,3,39302,6681,1
48561,Before fine interest,278.0,62,5731526,No,6252,48561,2,1,39303,39328,1
48562,Big reduce better,265.0,47,30829101,No,13504,48562,2,2,39304,1559,3
48563,Myself military hope simple,144.0,100,24574316,No,39221,48563,4,3,39305,39329,3
48565,Guy young,199.0,67,60876625,No,18371,48565,2,5,39306,39331,1
48566,Author eight,286.0,93,7002828,No,39223,48566,3,6,9378,39332,5
48567,Then peace street serve,206.0,72,95071503,No,39224,48567,3,2,18159,39333,6
48568,Service that simple,221.0,55,52087214,Yes,39225,48568,3,5,39307,39334,3
48569,Student million,223.0,31,65896560,Yes,39226,48569,1,5,39308,11378,1
48570,Pay heart bit close,202.0,9,38872703,Yes,39227,48570,2,1,39309,39335,1
48571,Officer,315.0,6,97328161,Yes,39228,48571,1,3,39310,39336,1
48572,General civil,210.0,22,61382482,Yes,39229,48572,2,5,4710,39337,6
48573,Black also,246.0,32,44477299,No,39230,48573,4,5,39311,24771,1
48574,Now sing house,333.0,32,42664840,Yes,39231,48574,8,3,39312,39338,2
48576,Us remain,193.0,37,47551766,Yes,39232,48576,1,4,39314,27188,1
48577,Not form least exactly,183.0,94,9348924,Yes,39233,48577,3,2,16086,39340,2
48578,Accept adult suggest,258.0,1,8983072,No,20297,48578,2,3,24489,39341,1
48579,Floor training,237.0,27,18869924,Yes,39234,48579,1,3,17680,39342,1
48580,Toward cup,252.0,18,98310715,Yes,2414,48580,8,5,39315,16637,3
48581,Speech time also,247.0,61,19492642,Yes,11624,48581,2,1,39316,39343,1
